volatility,return
0.260152,0.14993
0.291137,0.144559
0.229808,0.132543
0.261044,0.110454
0.278064,0.146203
0.248958,0.130519
0.244773,0.146168
0.223735,0.137672
0.276784,0.127816
0.300207,0.145864
0.245648,0.135402
0.27807,0.135955
0.217854,0.139848
0.259434,0.15997
0.279555,0.116794
0.229963,0.15152
0.230395,0.128459
0.223482,0.132729
0.279706,0.14656
0.233039,0.111177
0.221662,0.134875
0.291927,0.154205
0.283021,0.141648
0.235565,0.136797
0.310536,0.145231
0.23326,0.120478
0.268296,0.142774
0.292267,0.152639
0.216181,0.133665
0.306321,0.140958
0.273547,0.135147
0.308773,0.142804
0.250067,0.133059
0.234766,0.132458
0.242232,0.158068
0.241165,0.149504
0.196377,0.127724
0.265155,0.135224
0.297709,0.143626
0.270319,0.11708
0.26823,0.140601
0.236883,0.147431
0.27167,0.132823
0.239569,0.150689
0.311734,0.138824
0.269074,0.131469
0.222359,0.122223
0.297807,0.154482
0.239941,0.158576
0.283276,0.159146
0.316224,0.126923
0.241841,0.15896
0.281219,0.129685
0.266693,0.12279
0.263661,0.134172
0.207121,0.112461
0.235526,0.135664
0.24703,0.128877
0.230346,0.131596
0.227193,0.120959
0.249924,0.130024
0.212199,0.141315
0.23621,0.159021
0.267287,0.153715
0.240111,0.118685
0.238761,0.148437
0.245066,0.135033
0.26375,0.144019
0.259697,0.121689
0.254767,0.132898
0.234654,0.136323
0.260092,0.120739
0.21396,0.134788
0.293045,0.159603
0.196927,0.124913
0.272416,0.158109
0.230114,0.153208
0.223844,0.128071
0.238149,0.135833
0.267634,0.140389
0.257797,0.138939
0.221224,0.129071
0.234705,0.134875
0.281489,0.117144
0.214399,0.127082
0.21934,0.134953
0.26855,0.16052
0.225993,0.140257
0.230119,0.138878
0.299464,0.153531
0.248147,0.149937
0.228026,0.144374
0.294534,0.170092
0.219547,0.153084
0.267226,0.135272
0.203828,0.128083
0.25946,0.129739
0.235528,0.134046
0.248166,0.133302
0.238914,0.148943
0.245653,0.140061
0.306434,0.143942
0.264133,0.14712
0.234986,0.124786
0.240299,0.116486
0.240085,0.138112
0.233356,0.138456
0.271325,0.151502
0.245963,0.141575
0.21415,0.126517
0.221301,0.123193
0.212827,0.126571
0.275507,0.166574
0.224286,0.131719
0.270671,0.142427
0.246318,0.137513
0.244893,0.142925
0.283309,0.132724
0.272316,0.15139
0.306598,0.154813
0.234289,0.120417
0.257026,0.118532
0.304965,0.147376
0.247409,0.142427
0.206749,0.130687
0.263171,0.155795
0.274994,0.15385
0.257584,0.138327
0.230729,0.118431
0.260815,0.125895
0.241943,0.12511
0.226876,0.142163
0.199312,0.144264
0.217863,0.116301
0.275623,0.125001
0.240684,0.15005
0.261929,0.138277
0.262594,0.156626
0.242929,0.126737
0.23066,0.1585
0.250733,0.13897
0.207242,0.124708
0.26203,0.120616
0.256255,0.150689
0.256878,0.139521
0.231357,0.142673
0.296986,0.162107
0.202717,0.135534
0.25588,0.142171
0.29791,0.132959
0.22087,0.141298
0.284621,0.155244
0.241732,0.128682
0.248263,0.125232
0.243025,0.143265
0.259018,0.126518
0.244063,0.127878
0.264858,0.125181
0.249972,0.135598
0.319218,0.139733
0.242124,0.134888
0.287392,0.159371
0.215964,0.102687
0.267495,0.148264
0.296189,0.156489
0.270248,0.141175
0.215699,0.126988
0.227934,0.125651
0.277375,0.136555
0.263069,0.139133
0.254064,0.147793
0.235165,0.144643
0.208729,0.129131
0.240596,0.127058
0.229324,0.143133
0.248625,0.119984
0.237183,0.108287
0.239647,0.13711
0.311262,0.152976
0.232012,0.118114
0.303017,0.153156
0.273129,0.149125
0.267564,0.139927
0.266272,0.145568
0.239235,0.12586
0.227527,0.130718
0.262859,0.126384
0.256267,0.121902
0.25253,0.129302
0.236226,0.148516
0.305339,0.14063
0.328564,0.145838
0.222742,0.137608
0.2234,0.14424
0.248401,0.151748
0.295521,0.134353
0.262965,0.133771
0.254873,0.139914
0.23627,0.138101
0.284493,0.143806
0.210334,0.117238
0.253239,0.151357
0.227957,0.132824
0.256663,0.146562
0.27865,0.156755
0.221164,0.141627
0.264457,0.130168
0.257565,0.128221
0.249314,0.141378
0.239776,0.141535
0.235137,0.136354
0.260767,0.121282
0.27596,0.15788
0.262938,0.160993
0.259895,0.136331
0.273298,0.137741
0.236142,0.132353
0.246385,0.134504
0.246268,0.125285
0.256077,0.148257
0.307676,0.136649
0.206093,0.123716
0.204186,0.126278
0.297827,0.143243
0.255998,0.131476
0.213997,0.130892
0.252617,0.117129
0.262943,0.142296
0.251173,0.127217
0.276369,0.152001
0.238798,0.135584
0.270398,0.148158
0.21488,0.122521
0.289535,0.163336
0.257655,0.130626
0.281079,0.140929
0.261717,0.117895
0.2476,0.142755
0.248531,0.159566
0.25993,0.141016
0.235757,0.135939
0.266977,0.14986
0.212045,0.117235
0.264533,0.142153
0.219108,0.132374
0.299455,0.144189
0.322246,0.142164
0.256521,0.151967
0.26739,0.133857
0.251457,0.146341
0.243859,0.152899
0.234574,0.136587
0.214702,0.142647
0.260364,0.122674
0.243412,0.129813
0.257085,0.158002
0.290026,0.159247
0.250765,0.137293
0.276388,0.121733
0.262764,0.126626
0.26921,0.119152
0.300958,0.136119
0.284481,0.15518
0.222786,0.137349
0.263387,0.162227
0.234564,0.125778
0.25252,0.128567
0.232738,0.150172
0.241506,0.116524
0.254613,0.128908
0.225734,0.14411
0.272254,0.149433
0.282058,0.148248
0.263819,0.119744
0.208232,0.128708
0.215697,0.138472
0.268677,0.151807
0.248633,0.152031
0.24894,0.130452
0.247972,0.158145
0.276121,0.150171
0.2378,0.131495
0.248341,0.124316
0.247862,0.145815
0.240167,0.134107
0.246546,0.148269
0.265687,0.155069
0.28694,0.152852
0.214095,0.148636
0.199293,0.129977
0.248377,0.124605
0.322261,0.148726
0.217361,0.135635
0.260644,0.143515
0.278517,0.149441
0.27407,0.147195
0.261119,0.155427
0.222312,0.140872
0.225564,0.14424
0.270414,0.116914
0.286934,0.141694
0.209773,0.10901
0.195215,0.133382
0.309214,0.144875
0.268363,0.138952
0.221241,0.137193
0.264608,0.13346
0.238232,0.125375
0.246014,0.135048
0.249771,0.15528
0.244722,0.140396
0.280371,0.15904
0.254956,0.148017
0.214831,0.133732
0.291169,0.155948
0.201776,0.102662
0.253537,0.138996
0.3717,0.136149
0.239892,0.141735
0.243382,0.158027
0.230493,0.125695
0.278577,0.145942
0.221218,0.118079
0.217895,0.134291
0.214348,0.130724
0.207896,0.128712
0.261358,0.166133
0.218421,0.141778
0.327518,0.147287
0.200786,0.121411
0.234021,0.158605
0.255661,0.157051
0.227729,0.139977
0.266551,0.138425
0.226095,0.131733
0.242009,0.142567
0.267616,0.127388
0.235724,0.158059
0.270832,0.153968
0.292124,0.136384
0.268605,0.153549
0.225116,0.134602
0.288395,0.135337
0.230821,0.14006
0.247924,0.132245
0.313833,0.147
0.258438,0.158369
0.265358,0.131306
0.238867,0.139413
0.214431,0.106881
0.25289,0.124713
0.3257,0.148117
0.245929,0.147573
0.29599,0.148981
0.264113,0.112214
0.253938,0.148442
0.207844,0.137374
0.254825,0.112217
0.282318,0.126888
0.2629,0.12767
0.245614,0.130702
0.246125,0.159929
0.280123,0.132929
0.273471,0.124642
0.237828,0.132164
0.233441,0.122995
0.202089,0.129721
0.32585,0.144343
0.242052,0.133128
0.227378,0.13716
0.24961,0.139787
0.24026,0.105582
0.263828,0.146508
0.247579,0.1552
0.2464,0.142738
0.242376,0.140127
0.278217,0.123622
0.264782,0.136535
0.241431,0.123126
0.280799,0.148468
0.246002,0.121948
0.267253,0.134362
0.268904,0.130088
0.228883,0.135041
0.206356,0.125026
0.246375,0.141771
0.216802,0.146009
0.224423,0.139313
0.29963,0.14305
0.254414,0.142125
0.272383,0.141904
0.253992,0.131861
0.245768,0.13481
0.239016,0.149666
0.280531,0.137165
0.252834,0.153028
0.236185,0.119577
0.230345,0.108196
0.294608,0.13198
0.214017,0.116964
0.28067,0.142719
0.238695,0.131412
0.295304,0.148103
0.291696,0.145188
0.29177,0.135042
0.265814,0.137578
0.221976,0.137736
0.209934,0.136296
0.280036,0.142583
0.240673,0.14993
0.28047,0.138905
0.249913,0.133392
0.231708,0.130305
0.259525,0.158025
0.221489,0.138976
0.289555,0.145456
0.198098,0.123378
0.238075,0.137628
0.241783,0.133122
0.311553,0.139832
0.306858,0.147232
0.230165,0.132771
0.255826,0.134672
0.212694,0.135427
0.194975,0.131398
0.307314,0.156382
0.27356,0.157323
0.241029,0.108517
0.239962,0.12851
0.262337,0.167644
0.274401,0.138403
0.20528,0.134139
0.24886,0.154369
0.257886,0.127184
0.246999,0.142478
0.309742,0.142186
0.272876,0.147953
0.290821,0.151363
0.225375,0.141541
0.252808,0.144073
0.234681,0.14918
0.257881,0.126145
0.258356,0.13938
0.218906,0.135278
0.213218,0.124634
0.262113,0.125876
0.259199,0.122336
0.262635,0.13462
0.210435,0.136731
0.247401,0.16126
0.255858,0.152708
0.24187,0.128087
0.261285,0.125202
0.253194,0.163997
0.245583,0.137728
0.241471,0.132973
0.260871,0.136053
0.229472,0.140056
0.25853,0.118832
0.29177,0.132283
0.27408,0.141128
0.24348,0.134737
0.30984,0.146395
0.251225,0.139419
0.259017,0.117457
0.271724,0.143069
0.255423,0.133239
0.235581,0.126499
0.274909,0.149569
0.220184,0.13667
0.254917,0.127585
0.248982,0.148694
0.220907,0.0997957
0.262867,0.134322
0.234139,0.125305
0.278322,0.153237
0.235935,0.14543
0.258136,0.148476
0.242924,0.146938
0.30064,0.154171
0.252603,0.119527
0.265074,0.134881
0.227655,0.133774
0.240708,0.146784
0.242685,0.123213
0.236453,0.155982
0.24984,0.154256
0.250482,0.135629
0.258414,0.13529
0.253987,0.132544
0.309921,0.154652
0.26919,0.156134
0.229079,0.119814
0.249768,0.133062
0.273528,0.140821
0.308681,0.145691
0.246877,0.133866
0.253768,0.157622
0.272973,0.142039
0.249154,0.135358
0.219618,0.120883
0.238675,0.134866
0.271014,0.150943
0.261735,0.124373
0.267237,0.159152
0.256901,0.1337
0.28082,0.139457
0.289872,0.155594
0.255273,0.131735
0.29698,0.133378
0.239761,0.135218
0.254156,0.122744
0.280643,0.144251
0.286619,0.13306
0.240934,0.143536
0.214947,0.13701
0.26092,0.119155
0.237386,0.120938
0.19737,0.123563
0.241152,0.13508
0.240569,0.100733
0.245291,0.129781
0.263922,0.139749
0.291373,0.155786
0.251724,0.130751
0.271523,0.104201
0.284889,0.142341
0.311743,0.144911
0.248881,0.124762
0.284399,0.156089
0.264571,0.128125
0.262671,0.134503
0.288769,0.144085
0.25447,0.123688
0.257459,0.155546
0.289741,0.158104
0.2612,0.140288
0.253993,0.146326
0.242452,0.140341
0.282653,0.119574
0.314895,0.142212
0.236849,0.135542
0.247676,0.131374
0.222132,0.136361
0.231981,0.127143
0.263046,0.138111
0.234151,0.125862
0.280258,0.138067
0.314237,0.144951
0.247731,0.14005
0.248713,0.131519
0.309843,0.145171
0.273514,0.121811
0.245068,0.140514
0.264368,0.150969
0.260515,0.144481
0.21131,0.147373
0.243083,0.134209
0.217799,0.127147
0.216916,0.126485
0.270217,0.152919
0.248409,0.139723
0.296247,0.155097
0.257867,0.137421
0.257196,0.163996
0.236826,0.127982
0.287707,0.148063
0.204745,0.125247
0.230458,0.130282
0.216647,0.121071
0.271874,0.141283
0.263841,0.142796
0.261783,0.13813
0.216134,0.0876065
0.294288,0.143907
0.235859,0.14163
0.255736,0.130811
0.238167,0.151268
0.258801,0.128284
0.297891,0.134701
0.232357,0.135778
0.212642,0.126682
0.244772,0.151165
0.26105,0.128102
0.232442,0.134208
0.218571,0.137581
0.274503,0.134015
0.268189,0.145444
0.263714,0.15968
0.279604,0.152791
0.250949,0.158759
0.299925,0.142871
0.203914,0.138665
0.224923,0.141728
0.229606,0.117201
0.288756,0.147315
0.2339,0.142179
0.244153,0.134193
0.298113,0.13966
0.263291,0.155539
0.234384,0.13673
0.270878,0.142387
0.240026,0.12276
0.246722,0.140502
0.229559,0.121686
0.251028,0.147013
0.234032,0.146277
0.261351,0.148436
0.246504,0.146568
0.256233,0.123156
0.272254,0.13428
0.20969,0.128006
0.23619,0.145248
0.248209,0.139914
0.266605,0.117876
0.214944,0.144984
0.257655,0.12385
0.261547,0.131758
0.244969,0.157442
0.30798,0.133639
0.264885,0.151542
0.279309,0.118336
0.292604,0.146451
0.237817,0.147462
0.26049,0.14879
0.243851,0.145868
0.285369,0.158696
0.228874,0.125933
0.209406,0.128607
0.259416,0.157729
0.197047,0.130875
0.26371,0.115422
0.221094,0.146766
0.228094,0.125455
0.241015,0.134219
0.271831,0.159319
0.266785,0.140188
0.257344,0.137303
0.22101,0.141907
0.336197,0.128194
0.257445,0.148427
0.257649,0.126051
0.275962,0.136884
0.310457,0.144895
0.250203,0.150244
0.249454,0.147788
0.242483,0.130109
0.265414,0.139338
0.215879,0.128452
0.280463,0.131206
0.232269,0.114768
0.195038,0.118983
0.252173,0.142194
0.208065,0.117517
0.20399,0.140099
0.226565,0.142211
0.249929,0.142897
0.207058,0.150513
0.271401,0.132955
0.259649,0.147745
0.240027,0.112357
0.258827,0.137426
0.242782,0.142915
0.297679,0.138849
0.277023,0.132396
0.264739,0.138813
0.242113,0.133152
0.250767,0.123107
0.219897,0.128445
0.205355,0.13061
0.215307,0.134865
0.247084,0.128245
0.245654,0.116713
0.216102,0.137179
0.220874,0.080812
0.257931,0.105902
0.252927,0.144005
0.320636,0.147459
0.249522,0.133552
0.24497,0.132162
0.304626,0.152823
0.256113,0.15085
0.250816,0.14461
0.261916,0.142208
0.295277,0.142654
0.211213,0.142473
0.256576,0.149903
0.295962,0.149177
0.217599,0.142282
0.221822,0.132633
0.271958,0.153513
0.273705,0.13712
0.213188,0.129184
0.256395,0.149023
0.256872,0.10837
0.226033,0.150947
0.262675,0.145686
0.252186,0.131388
0.215223,0.108341
0.275173,0.134318
0.267792,0.127254
0.231302,0.160429
0.234182,0.131805
0.229685,0.119828
0.241645,0.133844
0.256877,0.138432
0.23867,0.116788
0.32212,0.14189
0.199494,0.127092
0.31811,0.149431
0.230464,0.134155
0.226945,0.138367
0.234114,0.157416
0.282059,0.135368
0.323593,0.127257
0.20808,0.123052
0.23923,0.138311
0.253434,0.146264
0.221598,0.143828
0.256696,0.133374
0.248476,0.142345
0.273564,0.164195
0.21884,0.134803
0.303536,0.14215
0.240619,0.124237
0.294399,0.15624
0.240643,0.140851
0.282768,0.15487
0.257217,0.146162
0.226923,0.139253
0.254737,0.134292
0.216364,0.133894
0.292859,0.134673
0.230122,0.124595
0.219575,0.137454
0.272132,0.153139
0.229357,0.136755
0.241768,0.153696
0.251927,0.154273
0.219216,0.131995
0.273914,0.152869
0.220625,0.082672
0.242459,0.141346
0.282137,0.123922
0.223209,0.142059
0.246332,0.14445
0.237359,0.157376
0.325364,0.144924
0.21149,0.119599
0.247024,0.121607
0.242595,0.146075
0.292766,0.157538
0.2378,0.13734
0.291664,0.127491
0.245922,0.155499
0.239349,0.132368
0.195725,0.110966
0.265939,0.136953
0.272402,0.146848
0.231246,0.137421
0.218716,0.138783
0.230527,0.143863
0.249533,0.122216
0.260059,0.15147
0.243561,0.122816
0.232946,0.146676
0.283561,0.141723
0.278321,0.151203
0.227901,0.138408
0.254918,0.139284
0.283634,0.141977
0.30178,0.157182
0.253715,0.144631
0.29176,0.137444
0.232855,0.133656
0.275086,0.156015
0.241151,0.126076
0.224104,0.145719
0.26166,0.126991
0.221577,0.116152
0.239858,0.145212
0.253623,0.146519
0.251484,0.140108
0.272255,0.152525
0.230618,0.1397
0.255289,0.134128
0.286043,0.16167
0.206483,0.144954
0.239351,0.144491
0.26609,0.130911
0.263633,0.131332
0.245216,0.152922
0.214859,0.138395
0.226109,0.136417
0.217604,0.130894
0.28045,0.121535
0.24691,0.144909
0.28738,0.138113
0.24249,0.124395
0.278789,0.160624
0.23311,0.136483
0.247008,0.133134
0.242354,0.139617
0.218253,0.133131
0.23505,0.11508
0.260743,0.141842
0.244288,0.130223
0.317417,0.153338
0.219561,0.14051
0.25314,0.134108
0.237088,0.134691
0.264135,0.16165
0.305577,0.156231
0.271888,0.136719
0.293934,0.141817
0.246181,0.146046
0.290489,0.124505
0.20531,0.130258
0.25606,0.159538
0.257566,0.153776
0.222025,0.130157
0.288018,0.144193
0.251752,0.125591
0.278648,0.149678
0.252802,0.137448
0.244547,0.138336
0.195014,0.124088
0.27476,0.168497
0.230421,0.12592
0.286126,0.158962
0.212378,0.147715
0.214747,0.135699
0.2094,0.130397
0.276457,0.128933
0.225681,0.151931
0.272195,0.140397
0.328095,0.131406
0.251717,0.156383
0.336085,0.148794
0.333768,0.137035
0.26199,0.146478
0.245814,0.126926
0.260856,0.149826
0.225536,0.131236
0.249265,0.146676
0.251441,0.144878
0.234467,0.135634
0.216322,0.150139
0.244418,0.12272
0.265478,0.149429
0.297532,0.138757
0.196622,0.112841
0.240234,0.13298
0.257439,0.149154
0.219241,0.123322
0.245925,0.148028
0.264035,0.149117
0.252145,0.14375
0.254322,0.151191
0.288225,0.153141
0.257843,0.143858
0.294741,0.1431
0.27784,0.146177
0.242195,0.132273
0.265454,0.150413
0.295809,0.151649
0.297531,0.138957
0.328614,0.129294
0.259545,0.133199
0.26318,0.107734
0.233975,0.16183
0.227139,0.136023
0.300129,0.154726
0.231648,0.125513
0.225009,0.140204
0.270118,0.157491
0.244354,0.112891
0.283252,0.136043
0.226503,0.159931
0.256619,0.142947
0.193435,0.120475
0.240815,0.167176
0.237,0.128536
0.30167,0.152132
0.253314,0.127025
0.236521,0.143848
0.251459,0.136769
0.271375,0.139705
0.29942,0.142441
0.249336,0.131116
0.232593,0.148145
0.285931,0.143866
0.213747,0.133518
0.250651,0.148459
0.231966,0.136567
0.237555,0.129476
0.222288,0.156107
0.245109,0.13933
0.323344,0.131648
0.265565,0.133525
0.31567,0.1339
0.243643,0.138475
0.22928,0.140376
0.249916,0.150192
0.236105,0.131301
0.206917,0.123823
0.212944,0.129499
0.235534,0.12606
0.294271,0.133335
0.259488,0.151614
0.307893,0.141184
0.295501,0.124594
0.334404,0.130932
0.307445,0.126465
0.284003,0.160044
0.22496,0.135552
0.241398,0.138929
0.231401,0.145255
0.287948,0.14389
0.263041,0.142214
0.256099,0.13887
0.221712,0.121728
0.256094,0.141813
0.298827,0.135836
0.214708,0.128103
0.204632,0.13723
0.250345,0.133893
0.217211,0.120045
0.231821,0.132364
0.311284,0.136247
0.240488,0.137314
0.219673,0.143492
0.302183,0.162724
0.278374,0.143809
0.21541,0.1516
0.273245,0.148322
0.273962,0.136243
0.223596,0.139192
0.283231,0.151504
0.28833,0.143732
0.276572,0.145828
0.29228,0.132183
0.256142,0.131551
0.24228,0.13888
0.301167,0.137198
0.247737,0.125753
0.249027,0.142321
0.250237,0.142675
0.327442,0.150485
0.26138,0.125015
0.280064,0.143408
0.221186,0.141887
0.232453,0.126843
0.233301,0.1401
0.245735,0.131856
0.268102,0.153483
0.269409,0.143945
0.230199,0.123575
0.294715,0.140714
0.284443,0.151203
0.222713,0.15106
0.251508,0.139962
0.237636,0.125748
0.298973,0.136046
0.230565,0.14187
0.247403,0.128633
0.229534,0.138947
0.273962,0.135827
0.230374,0.141772
0.254793,0.134339
0.234733,0.131208
0.213903,0.139655
0.294153,0.125295
0.277333,0.148553
0.200567,0.104784
0.255709,0.140415
0.272121,0.140124
0.218194,0.125076
0.255651,0.143332
0.263188,0.138782
0.263166,0.149591
0.222614,0.153933
0.224191,0.142925
0.241526,0.125657
0.275573,0.159898
0.284567,0.125122
0.202129,0.125318
0.261236,0.130688
0.277493,0.146427
0.255755,0.13742
0.244459,0.140604
0.249772,0.125625
0.280865,0.149879
0.23589,0.119962
0.310421,0.152353
0.27579,0.150935
0.279558,0.140377
